CLM_NBR, CLM_BR_NBR_OLD, CLM_BR_NBR_NEW
387223447,  28408957, 28998138
387223440,  28408935, 25621295
387223459,  28408982, 28998176
387223456,  28408980, 28998198
387223453,  28408969, 28998239
387223466,  28408988, 28998242
387223451,  28408967, 28998277
387091390,  28200542, 26266925
387091394,  28200547, 27908352
387091414,  28200569, 27906593
387091428,  28200610, 27899214
387091426,  28200604, 28054791
387091391,  28200544, 28999214
387091392,  28200545, 28999287
385984304,  26619878, 28999437
387223462,  28408985, 28999512
385928268,  26520342, 25996068
386103203,  26816560, 29001594
386103204,  26816563, 29001783
386103200,  26816559, 29001778
386103205,  26816562, 29001885
386103207,  26816566, 29001897
386103210,  26816570, 29001939
386103212,  26816572, 29002016
386103216,  26816576, 29002112
386103219,  26816582, 29002249
386103217,  26816580, 29002119
385991537,  26417389, 29002417
387111397,  28247469, 27884315
386103220,  26816583, 29002541
387111408,  28247486, 29002684
386103221,  26816586, 29002636
387111413,  28247501, 28080258
386103223,  26816588, 29002704
387111423,  28247523, 27985347
386103229,  26816591, 29002767
386103230,  26816593, 29002860
387111403,  28247484, 27905909
386103250,  26816625, 29002997
386103236,  26816605, 29002958
386103262,  26816647, 29003156
386103275,  26816673, 29003397
386103274,  26816671, 29003317
386103272,  26816668, 29003459
386103281,  26816681, 29003608
386103298,  26816718, 29003893
386103299,  26816719, 29004009
387121462,  28270127, 29004193
387228408,  28418887, 29004438
387228409,  28418892, 29004509
387625506,          , 29004432
387096394,  28213211, 28079187
387625540,  29002247, 29004711
387096407,  28213233, 29005090
387096425,  28213265, 28024015
387096419,  28213253, 28005174
387096439,  28213295, 28059779
387096433,  28213283, 27833887
387096416,  28213246, 28004121
387096453,  28213320, 27854825
387096458,  28213339, 27841736
387096417,  28213247, 28072054
387361476,  28622351, 29005172
387096396,  28213212, 28073671
387096412,  28213245, 29005243
387361547,  28622467, 29005267
387361541,  28622455, 29005308
387361545,  28622460, 29005375
387106447,  28236792, 29005436
387214401,  25912615, 29005663
387361545,  29005375, 29005440
387096391,  28213192, 28029963
387116391,  28260650, 29006376
387165395,  28322147, 27815470
387165394,  28322146, 28145103
387116408,  28260681, 27857153
387116390,  28260649, 27539056
387165396,  28322148, 29006439
387116425,  28260717, 29006452
387116420,  28260701, 27977636
387116460,  28260779, 26996506
387116449,  28260756, 28158356
387116406,  27705197, 27704737
387165400,  28322149, 28159001
387165406,  28322150, 28148620
387165408,  28322152, 28156562
387165410,  28322153, 28156572
387165426,  28322154, 28123429
387165407,  28322151, 28145413
387165429,  28322155, 27923280
387165435,  28322157, 28112376
387165465,  28322160, 29006654
387165428,  28322156, 28150985
387165464,  28322161, 27965610
387165468,  28322163, 28105959
387165452,  28322159, 28149198
387224394,  28410811, 29006837
387224410,  28410832, 29007016
387224451,  28410930, 25540661
387224450,  28410925, 29007030
386103062,  28987207, 29010118
387356495,  26930298, 29010097
387217392,  28991508, 29010119
387118442,  27965735, 29010537
387088433,  28973304, 29010519
387251396,  28462534, 29010495
387090456,  27864224, 29010559
386029422,  26672053, 29010605
387224441,  25231665, 29010618
387251403,  28462550, 29010717
387251413,  28462560, 29010714
387251428,  28462582, 29010725
387251440,  28462593, 29010724
387251469,  28462628, 29010738
387251420,  27274140, 29010734
387199397,  28357622, 29010869
387251419,  28462575, 29010794
387199398,  28357623, 29010885
387199443,  28357710, 29011015
387199446,  28357715, 29011016
387199416,  28357652, 29011012
387199421,  28357658, 29011022
387199452,  28357724, 29011035
387199454,  28357726, 29011040
387199467,  28357751, 29011071
387199433,  28357689, 29011019
387343474,  28589157, 29011086
387343481,  28589176, 28115038
387352403,  28604973, 29011092
387343432,  28589100, 29011136
387343424,  28589092, 27212429
387193423,  28343085, 29011171
387343421,  28589085, 29011160
387193411,  28343061, 29011168
387193413,  28343067, 29011178
387193424,  28343087, 29011190
387193446,  28343128, 29011202
387193439,  28343109, 29011198
387193429,  28343094, 29011219
387193453,  28343137, 29011241
387193460,  26546527, 29011261
387360537,  28620877, 29011275
387376496,  28641448, 29011427
387463438,  28767243, 29011744
387267452,  28486574, 29011762
387267448,  28486573, 29011757
387268395,  28487522, 27448432
387268406,  28487527, 28318548
387268416,  28487537, 28309732
387268415,  28487536, 28280998
387268423,  28487544, 29012650
387268424,  28487546, 28242145
387268433,  28494660, 29012705
387268446,  28487558, 29012739
387268449,  28487565, 28295938
387268448,  28487563, 28141046
387268456,  28487567, 29012770
387268461,  28487575, 29012783
387268440,  28494702, 28275628
387302400,  28497500, 29012787
387268469,  28487582, 28211422
387268463,  28487577, 28306703
387387526,  28291379, 28289955
387268457,  28487569, 29012811
387302409,  28497505, 29012869
387302420,  28497510, 29012881
387302423,  28497512, 29012886
387302429,  28497514, 29012940
387302422,  28497511, 29012938
387302439,  27836605, 29012969
387302437,  28497518, 29013006
387302434,  28497517, 29013026
387302433,  28497516, 29013053
387268431,  28487551, 29013076
387302452,  28497525, 29013124
387302453,  28497527, 29013145
387302460,  28497532, 29013181
387302464,  28497537, 29013278
387352513,  28605310, 28242110
387352525,  28605334, 29013310
387352545,  28605387, 29013313
387460392,  28762327, 29013361
387460411,  28762354, 29013431
387459401,  28760894, 29013429
387459438,  28760959, 29013452
387460431,  28762390, 29013467
387460438,  28762408, 29013474
387459489,  28761032, 29013531
387460510,  28762521, 27662980
387459532,  28761097, 29013643
385892422,  26496100, 29013658
387459541,  28761110, 29013664
387460530,  28807423, 29013677
387233405,  28428614, 29013737
385892431,  26496106, 29013715
387233402,  28428608, 29013703
387233409,  28428620, 29013753
387233419,  29013852, 29013871
387233415,  28428634, 29013812
387233419,  28428641, 29013852
387233424,  28428650, 29013879
387233429,  28428655, 29013885
387233435,  28428664, 29013939
387233437,  28146728, 29013898
387233428,  28428654, 29013887
387233439,  26929863, 29013950
387233443,  28428684, 29014010
387233447,  28428692, 29014027
387233463,  28428716, 29014101
387233464,  27798070, 29014126
387233459,  28428713, 29014171
387456514,  26875326, 29014486
387456535,  28755874, 29014573
385892520,  26496204, 29014623
387456541,  28755884, 29014799
387233453,  27320965, 29014755
387335414,  28572465, 29014644
387215392,  28393335, 29015597
387215390,  28393328, 29015614
387215394,  28393340, 29015619
387217411,  28397071, 29015706
387215405,  28393362, 29015740
387215419,  28393386, 29015750
387215440,  28393428, 28068556
387215441,  28393429, 29015785
387215457,  28393455, 25725623
387215465,  28393471, 25492667
387215468,  28393473, 29015817
387215452,  28393448, 29015857
387217399,  28397051, 29015876
387217400,  28397054, 29016089
386105440,  26819075, 29015922
385986257,  26626914, 29016349
386085012,  26651091, 29016910
386085019,  26524021, 29016935
386085010,  26415092, 29016914
386085014,  26529818, 29016921
386085013,  26491384, 29016915
386085022,  26368299, 29016957
386085017,  26618725, 29016959
386085162,  26615606, 29017364
386085011,  26469394, 29017019
386085052,  26555248, 29016986
386085028,  26472777, 29016965
386120011,  26460803, 29017661
386120037,  26455648, 29017719
386120028,  26587179, 29017707
386120022,  26600642, 29017704
386120026,  26480401, 29017702
386120027,  26480524, 29017699
386120017,  26464832, 29017691
386120016,  26487190, 29017686
386120015,  26460194, 29017679
386120005,  26827901, 29017672
386120045,  26623564, 29017735
386120046,  26622031, 29017739
386120038,  26586734, 29017734
386120046,  29017739, 29017757
386085260,  26370590, 29017926
386085268,  26370339, 29017932
387449495,  28743390, 24228435
386085277,  26370698, 29017975
386120183,  26668731, 29020266
386120196,  25282308, 29020269
386120155,  26829078, 29020234
386120152,  26613326, 29020210
386120151,  26555356, 29020184
386120173,  26664939, 29020176
386120186,  26827959, 29020320
386085313,  26604471, 29020330
386085321,  26118704, 29020391
386085320,  26461220, 29020404
386120186,  29020320, 29020453
386102176,  26815350, 29020488
386120200,  26433509, 29020675
386120207,  25388628, 29020689
386204361,  26952774, 29020679
386204389,  26952815, 29020695
386204399,  26952829, 29020728
386120232,  26829080, 29020754
386204398,  26952827, 29020789
386204417,  26952861, 29021346
386204426,  26952867, 29021642
386204421,  26952864, 29021687
386204423,  26952865, 29021909
386204476,  26952969, 29021946
386204495,  26952998, 29021999
386120385,  26031440, 29022229
386120343,  26829060, 29022186
386120312,  26828011, 29022053
386204487,  26952982, 29022386
386084246,  24070144, 29022395
386084220,  29022393, 29022448
386084220,  26672199, 29022393
386120416,  26514371, 29022640
386120417,  26457347, 29022626
386120400,  26640248, 29022622
386084281,  26674656, 29022534
386084286,  26624829, 29022467
386120401,  26663539, 29022661
386120456,  26829077, 29022682
387459478,  28761019, 29023051
386203376,  26951159, 29023539
386203397,  26951202, 29023614
386203394,  26951198, 29023710
386203365,  26951145, 29023797
386084425,  26371774, 29023946
386215410,  26969274, 29024199
386215426,  26969292, 29024269
386215425,  26969290, 29024290
386215412,  26969275, 29024316
386215406,  26969270, 29024357
386215429,  26969296, 29024540
386215466,  26969349, 29024499
386215453,  26969334, 29024514
386215496,  26969386, 29024748
386215497,  26969388, 29024769
387217456,  28992457, 29024766
386215488,  26969373, 29024788
386215494,  26969383, 29024865
386215507,  26969395, 29025063
386215482,  26969366, 29024914
386215524,  26969419, 29025282
386215536,  24667800, 29025275
386215456,  26969335, 29025316
386215544,  26969440, 29025417
386202230,  26949295, 29025581
386202263,  26949355, 29025589
386202262,  26949354, 29025618
386202281,  26949382, 29025646
386202269,  26949365, 29025707
386202289,  26949400, 29025740
386202241,  26949311, 29025792
386202293,  26949411, 29025777
386202282,  26949383, 29025815
386202269,  29025707, 29025853
386202242,  26949312, 29025909
386202260,  26949350, 29025975
386202332,  26949462, 29026098
386202302,  26949420, 29026133
386202260,  29025975, 29026155
387463429,  28767227, 29026284
386202348,  26949478, 29026323
386202338,  26949472, 29026361
386202354,  26949485, 29026323
386202382,  26949528, 29026599
386202354,  29026323, 29026593
386202369,  26949504, 29026609
386202269,  29025853, 29026560
386202380,  26949526, 29026623
386202389,  26949536, 29026702
386202380,  29026623, 29026731
386214357,  26967897, 29026898
386202270,  26949369, 29026890
386202270,  29026890, 29027032
386214356,  26967895, 29027161
386071428,  26101313, 29027061
386095406,  26805876, 29027103
386202416,  26949576, 29027282
386083440,  26785521, 29027293
386214376,  26967926, 29027260
386202419,  26949584, 29027292
386202435,  26949619, 29027384
386202425,  26949599, 29027391
386202445,  26949635, 29027442
386202453,  26949655, 29027538
386202404,  26949554, 29027454
386202474,  26949699, 29027712
386202408,  26949564, 29027282
386202483,  26949714, 29027778
386202417,  26949579, 29027818
386202473,  26949698, 29027809
387468421,  28775996, 29027979
386214461,  26968021, 29028000
386202486,  26949720, 29028061
386116042,  26826548, 29028168
387225452,  28177798, 29028311
386214436,  26968006, 29028268
386202515,  26949763, 29028631
386202513,  26949761, 29028701
386202502,  26949747, 29028638
386202527,  26949773, 29028728
387541433,  25254237, 29028738
386202536,  26949794, 29028791
386202504,  26949751, 29028796
386202529,  26949781, 29028853
386214526,  26968107, 25285651
386201254,  26947562, 29029084
386214519,  26968103, 29029114
386201283,  26947606, 29029176
386204435,  26952890, 29021925
386201277,  26947593, 29029176
386214509,  25290840, 29029330
386201289,  26947615, 29029467
386214543,  26968122, 29029410
387541452,  28906287, 29029535
387217454,  28992500, 29029647
386201298,  26947627, 29029765
386082370,  26395301, 29029977
386201296,  26947625, 29029947
386201317,  26947664, 29030002
386201308,  26947649, 29029982
387468427,  28776010, 29030022
386201298,  29029765, 29030006
386201296,  29029947, 29030031
386201305,  26947641, 29029982
386201325,  26947686, 29030069
386201295,  26947624, 29030098
387541456,  28906301, 29030170
386201347,  26947718, 29030278
386201337,  26947705, 29030263
386201351,  26947720, 29030348
386201358,  26947734, 29030361
386201363,  26947739, 29030397
386201356,  26947732, 29030416
386201345,  26947717, 29030375
386201370,  26947750, 29030506
386201383,  26947772, 29030508
386201386,  26947781, 29030601
386201365,  26947741, 29030637
386201330,  26947692, 29030622
386201379,  26947763, 29030676
386201338,  26947708, 29030747
386201396,  26947805, 29030783
386201382,  26947768, 29031067
386201389,  26947786, 29031025
386201373,  26947754, 29031109
387613482,  27372898, 29031679
387468434,  28776019, 29031810
386201423,  26947860, 29032146
386201444,  26947892, 29032150
386201428,  26947870, 29032154
386201439,  26947891, 29032156
387543420,  28911049, 29032255
386201471,  26947941, 29032380
386201477,  26947949, 29032403
386201461,  26947922, 29032408
386201430,  26947873, 29032401
386201479,  26947956, 29032498
386201454,  26947902, 29032431
386201484,  26947959, 29032556
386201380,  26947765, 29032685
386201487,  26947961, 29032709
386201475,  26947948, 29032727
386201446,  26947893, 29032837
386128305,  26518731, 29032793
386201488,  26947962, 29032826
386128323,  26622666, 29032898
386201495,  26947980, 29033118
386128341,  26383664, 29033021
386128390,  26498740, 29033281
386128389,  25285521, 29033327
